      9572 MEMB     73       POPC     H4S      HAL2     0.900000E-01   1.00800           0
      9573 MEMB     73       POPC     C25      CTL2    -0.180000       12.0110           0
      9574 MEMB     73       POPC     H5R      HAL2     0.900000E-01   1.00800           0
      9575 MEMB     73       POPC     H5S      HAL2     0.900000E-01   1.00800           0
      9576 MEMB     73       POPC     C26      CTL2    -0.180000       12.0110           0
      9577 MEMB     73       POPC     H6R      HAL2     0.900000E-01   1.00800           0
      9578 MEMB     73       POPC     H6S      HAL2     0.900000E-01   1.00800           0
      9579 MEMB     73       POPC     C27      CTL2    -0.180000       12.0110           0
      9580 MEMB     73       POPC     H7R      HAL2     0.900000E-01   1.00800           0
      9581 MEMB     73       POPC     H7S      HAL2     0.900000E-01   1.00800           0
      9582 MEMB     73       POPC     C28      CTL2    -0.180000       12.0110           0
      9583 MEMB     73       POPC     H8R      HAL2     0.900000E-01   1.00800           0
      9584 MEMB     73       POPC     H8S      HAL2     0.900000E-01   1.00800           0
      9585 MEMB     73       POPC     C29      CEL1    -0.150000       12.0110           0
      9586 MEMB     73       POPC     H91      HEL1     0.150000       1.00800           0
      9587 MEMB     73       POPC     C210     CEL1    -0.150000       12.0110           0
      9588 MEMB     73       POPC     H101     HEL1     0.150000       1.00800           0
      9589 MEMB     73       POPC     C211     CTL2    -0.180000       12.0110           0
      9590 MEMB     73       POPC     H11R     HAL2     0.900000E-01   1.00800           0
      9591 MEMB     73       POPC     H11S     HAL2     0.900000E-01   1.00800           0
      9592 MEMB     73       POPC     C212     CTL2    -0.180000       12.0110           0
      9593 MEMB     73       POPC     H12R     HAL2     0.900000E-01   1.00800           0
      9594 MEMB     73       POPC     H12S     HAL2     0.900000E-01   1.00800           0
      9595 MEMB     73       POPC     C213     CTL2    -0.180000       12.0110           0
      9596 MEMB     73       POPC     H13R     HAL2     0.900000E-01   1.00800           0
      9597 MEMB     73       POPC     H13S     HAL2     0.900000E-01   1.00800           0
      9598 MEMB     73       POPC     C214     CTL2    -0.180000       12.0110           0
      9599 MEMB     73       POPC     H14R     HAL2     0.900000E-01   1.00800           0
      9600 MEMB     73       POPC     H14S     HAL2     0.900000E-01   1.00800           0
      9601 MEMB     73       POPC     C215     CTL2    -0.180000       12.0110           0
      9602 MEMB     73       POPC     H15R     HAL2     0.900000E-01   1.00800           0
      9603 MEMB     73       POPC     H15S     HAL2     0.900000E-01   1.00800           0
      9604 MEMB     73       POPC     C216     CTL2    -0.180000       12.0110           0
      9605 MEMB     73       POPC     H16R     HAL2     0.900000E-01   1.00800           0
      9606 MEMB     73       POPC     H16S     HAL2     0.900000E-01   1.00800           0
      9607 MEMB     73       POPC     C217     CTL2    -0.180000       12.0110           0
      9608 MEMB     73       POPC     H17R     HAL2     0.900000E-01   1.00800           0
      9609 MEMB     73       POPC     H17S     HAL2     0.900000E-01   1.00800           0
      9610 MEMB     73       POPC     C218     CTL3    -0.270000       12.0110           0
      9611 MEMB     73       POPC     H18R     HAL3     0.900000E-01   1.00800           0
      9612 MEMB     73       POPC     H18S     HAL3     0.900000E-01   1.00800           0
      9613 MEMB     73       POPC     H18T     HAL3     0.900000E-01   1.00800           0
      9614 MEMB     73       POPC     C33      CTL2    -0.180000       12.0110           0
      9615 MEMB     73       POPC     H3X      HAL2     0.900000E-01   1.00800           0
      9616 MEMB     73       POPC     H3Y      HAL2     0.900000E-01   1.00800           0
      9617 MEMB     73       POPC     C34      CTL2    -0.180000       12.0110           0
      9618 MEMB     73       POPC     H4X      HAL2     0.900000E-01   1.00800           0
      9619 MEMB     73       POPC     H4Y      HAL2     0.900000E-01   1.00800           0
      9620 MEMB     73       POPC     C35      CTL2    -0.180000       12.0110           0
      9621 MEMB     73       POPC     H5X      HAL2     0.900000E-01   1.00800           0
      9622 MEMB     73       POPC     H5Y      HAL2     0.900000E-01   1.00800           0
      9623 MEMB     73       POPC     C36      CTL2    -0.180000       12.0110           0
      9624 MEMB     73       POPC     H6X      HAL2     0.900000E-01   1.00800           0
      9625 MEMB     73       POPC     H6Y      HAL2     0.900000E-01   1.00800           0
      9626 MEMB     73       POPC     C37      CTL2    -0.180000       12.0110           0
      9627 MEMB     73       POPC     H7X      HAL2     0.900000E-01   1.00800           0
      9628 MEMB     73       POPC     H7Y      HAL2     0.900000E-01   1.00800           0
      9629 MEMB     73       POPC     C38      CTL2    -0.180000       12.0110           0
      9630 MEMB     73       POPC     H8X      HAL2     0.900000E-01   1.00800           0
      9631 MEMB     73       POPC     H8Y      HAL2     0.900000E-01   1.00800           0
      9632 MEMB     73       POPC     C39      CTL2    -0.180000       12.0110           0
      9633 MEMB     73       POPC     H9X      HAL2     0.900000E-01   1.00800           0
      9634 MEMB     73       POPC     H9Y      HAL2     0.900000E-01   1.00800           0
      9635 MEMB     73       POPC     C310     CTL2    -0.180000       12.0110           0
      9636 MEMB     73       POPC     H10X     HAL2     0.900000E-01   1.00800           0
      9637 MEMB     73       POPC     H10Y     HAL2     0.900000E-01   1.00800           0
      9638 MEMB     73       POPC     C311     CTL2    -0.180000       12.0110           0
      9639 MEMB     73       POPC     H11X     HAL2     0.900000E-01   1.00800           0
      9640 MEMB     73       POPC     H11Y     HAL2     0.900000E-01   1.00800           0
      9641 MEMB     73       POPC     C312     CTL2    -0.180000       12.0110           0
      9642 MEMB     73       POPC     H12X     HAL2     0.900000E-01   1.00800           0
      9643 MEMB     73       POPC     H12Y     HAL2     0.900000E-01   1.00800           0
      9644 MEMB     73       POPC     C313     CTL2    -0.180000       12.0110           0
      9645 MEMB     73       POPC     H13X     HAL2     0.900000E-01   1.00800           0
      9646 MEMB     73       POPC     H13Y     HAL2     0.900000E-01   1.00800           0
      9647 MEMB     73       POPC     C314     CTL2    -0.180000       12.0110           0
      9648 MEMB     73       POPC     H14X     HAL2     0.900000E-01   1.00800           0
      9649 MEMB     73       POPC     H14Y     HAL2     0.900000E-01   1.00800           0
      9650 MEMB     73       POPC     C315     CTL2    -0.180000       12.0110           0
      9651 MEMB     73       POPC     H15X     HAL2     0.900000E-01   1.00800           0
      9652 MEMB     73       POPC     H15Y     HAL2     0.900000E-01   1.00800           0
      9653 MEMB     73       POPC     C316     CTL3    -0.270000       12.0110           0
      9654 MEMB     73       POPC     H16X     HAL3     0.900000E-01   1.00800           0
      9655 MEMB     73       POPC     H16Y     HAL3     0.900000E-01   1.00800           0
      9656 MEMB     73       POPC     H16Z     HAL3     0.900000E-01   1.00800           0
      9657 MEMB     74       POPG     C13      CTL2     0.500000E-01   12.0110           0
      9658 MEMB     74       POPG     H13A     HAL2     0.900000E-01   1.00800           0
      9659 MEMB     74       POPG     H13B     HAL2     0.900000E-01   1.00800           0
      9660 MEMB     74       POPG     OC3      OHL     -0.650000       15.9994           0
      9661 MEMB     74       POPG     HO3      HOL      0.420000       1.00800           0
      9662 MEMB     74       POPG     C12      CTL1     0.140000       12.0110           0
      9663 MEMB     74       POPG     H12A     HAL1     0.900000E-01   1.00800           0
      9664 MEMB     74       POPG     OC2      OHL     -0.650000       15.9994           0
      9665 MEMB     74       POPG     HO2      HOL      0.420000       1.00800           0
      9666 MEMB     74       POPG     C11      CTL2    -0.800000E-01   12.0110           0
      9667 MEMB     74       POPG     H11A     HAL2     0.900000E-01   1.00800           0
      9668 MEMB     74       POPG     H11B     HAL2     0.900000E-01   1.00800           0
      9669 MEMB     74       POPG     P        PL       1.50000        30.9740           0
      9670 MEMB     74       POPG     O13      O2L     -0.780000       15.9994           0
      9671 MEMB     74       POPG     O14      O2L     -0.780000       15.9994           0
      9672 MEMB     74       POPG     O12      OSLP    -0.570000       15.9994           0
      9673 MEMB     74       POPG     O11      OSLP    -0.570000       15.9994           0
      9674 MEMB     74       POPG     C1       CTL2    -0.800000E-01   12.0110           0
      9675 MEMB     74       POPG     HA       HAL2     0.900000E-01   1.00800           0
      9676 MEMB     74       POPG     HB       HAL2     0.900000E-01   1.00800           0
      9677 MEMB     74       POPG     C2       CTL1     0.170000       12.0110           0
      9678 MEMB     74       POPG     HS       HAL1     0.900000E-01   1.00800           0
      9679 MEMB     74       POPG     O21      OSL     -0.490000       15.9994           0
      9680 MEMB     74       POPG     C21      CL       0.900000       12.0110           0
      9681 MEMB     74       POPG     O22      OBL     -0.630000       15.9994           0
      9682 MEMB     74       POPG     C22      CTL2    -0.220000       12.0110           0
      9683 MEMB     74       POPG     H2R      HAL2     0.900000E-01   1.00800           0
      9684 MEMB     74       POPG     H2S      HAL2     0.900000E-01   1.00800           0
      9685 MEMB     74       POPG     C3       CTL2     0.800000E-01   12.0110           0
      9686 MEMB     74       POPG     HX       HAL2     0.900000E-01   1.00800           0
      9687 MEMB     74       POPG     HY       HAL2     0.900000E-01   1.00800           0
      9688 MEMB     74       POPG     O31      OSL     -0.490000       15.9994           0
      9689 MEMB     74       POPG     C31      CL       0.900000       12.0110           0
      9690 MEMB     74       POPG     O32      OBL     -0.630000       15.9994           0
      9691 MEMB     74       POPG     C32      CTL2    -0.220000       12.0110           0
      9692 MEMB     74       POPG     H2X      HAL2     0.900000E-01   1.00800           0
      9693 MEMB     74       POPG     H2Y      HAL2     0.900000E-01   1.00800           0
      9694 MEMB     74       POPG     C23      CTL2    -0.180000       12.0110           0
      9695 MEMB     74       POPG     H3R      HAL2     0.900000E-01   1.00800           0
      9696 MEMB     74       POPG     H3S      HAL2     0.900000E-01   1.00800           0
      9697 MEMB     74       POPG     C24      CTL2    -0.180000       12.0110           0
      9698 MEMB     74       POPG     H4R      HAL2     0.900000E-01   1.00800           0
      9699 MEMB     74       POPG     H4S      HAL2     0.900000E-01   1.00800           0
      9700 MEMB     74       POPG     C25      CTL2    -0.180000       12.0110           0
      9701 MEMB     74       POPG     H5R      HAL2     0.900000E-01   1.00800           0
      9702 MEMB     74       POPG     H5S      HAL2     0.900000E-01   1.00800           0
      9703 MEMB     74       POPG     C26      CTL2    -0.180000       12.0110           0
      9704 MEMB     74       POPG     H6R      HAL2     0.900000E-01   1.00800           0
      9705 MEMB     74       POPG     H6S      HAL2     0.900000E-01   1.00800           0
      9706 MEMB     74       POPG     C27      CTL2    -0.180000       12.0110           0
      9707 MEMB     74       POPG     H7R      HAL2     0.900000E-01   1.00800           0
      9708 MEMB     74       POPG     H7S      HAL2     0.900000E-01   1.00800           0
      9709 MEMB     74       POPG     C28      CTL2    -0.180000       12.0110           0
      9710 MEMB     74       POPG     H8R      HAL2     0.900000E-01   1.00800           0
      9711 MEMB     74       POPG     H8S      HAL2     0.900000E-01   1.00800           0
      9712 MEMB     74       POPG     C29      CEL1    -0.150000       12.0110           0
      9713 MEMB     74       POPG     H91      HEL1     0.150000       1.00800           0
      9714 MEMB     74       POPG     C210     CEL1    -0.150000       12.0110           0
      9715 MEMB     74       POPG     H101     HEL1     0.150000       1.00800           0
      9716 MEMB     74       POPG     C211     CTL2    -0.180000       12.0110           0
      9717 MEMB     74       POPG     H11R     HAL2     0.900000E-01   1.00800           0
      9718 MEMB     74       POPG     H11S     HAL2     0.900000E-01   1.00800           0
      9719 MEMB     74       POPG     C212     CTL2    -0.180000       12.0110           0
      9720 MEMB     74       POPG     H12R     HAL2     0.900000E-01   1.00800           0
      9721 MEMB     74       POPG     H12S     HAL2     0.900000E-01   1.00800           0
      9722 MEMB     74       POPG     C213     CTL2    -0.180000       12.0110           0
      9723 MEMB     74       POPG     H13R     HAL2     0.900000E-01   1.00800           0
      9724 MEMB     74       POPG     H13S     HAL2     0.900000E-01   1.00800           0
      9725 MEMB     74       POPG     C214     CTL2    -0.180000       12.0110           0
      9726 MEMB     74       POPG     H14R     HAL2     0.900000E-01   1.00800           0
      9727 MEMB     74       POPG     H14S     HAL2     0.900000E-01   1.00800           0
      9728 MEMB     74       POPG     C215     CTL2    -0.180000       12.0110           0
      9729 MEMB     74       POPG     H15R     HAL2     0.900000E-01   1.00800           0
      9730 MEMB     74       POPG     H15S     HAL2     0.900000E-01   1.00800           0
      9731 MEMB     74       POPG     C216     CTL2    -0.180000       12.0110           0
      9732 MEMB     74       POPG     H16R     HAL2     0.900000E-01   1.00800           0
      9733 MEMB     74       POPG     H16S     HAL2     0.900000E-01   1.00800           0
      9734 MEMB     74       POPG     C217     CTL2    -0.180000       12.0110           0
      9735 MEMB     74       POPG     H17R     HAL2     0.900000E-01   1.00800           0
      9736 MEMB     74       POPG     H17S     HAL2     0.900000E-01   1.00800           0
      9737 MEMB     74       POPG     C218     CTL3    -0.270000       12.0110           0
      9738 MEMB     74       POPG     H18R     HAL3     0.900000E-01   1.00800           0
      9739 MEMB     74       POPG     H18S     HAL3     0.900000E-01   1.00800           0
      9740 MEMB     74       POPG     H18T     HAL3     0.900000E-01   1.00800           0
      9741 MEMB     74       POPG     C33      CTL2    -0.180000       12.0110           0
      9742 MEMB     74       POPG     H3X      HAL2     0.900000E-01   1.00800           0
      9743 MEMB     74       POPG     H3Y      HAL2     0.900000E-01   1.00800           0
      9744 MEMB     74       POPG     C34      CTL2    -0.180000       12.0110           0
      9745 MEMB     74       POPG     H4X      HAL2     0.900000E-01   1.00800           0
      9746 MEMB     74       POPG     H4Y      HAL2     0.900000E-01   1.00800           0
      9747 MEMB     74       POPG     C35      CTL2    -0.180000       12.0110           0
      9748 MEMB     74       POPG     H5X      HAL2     0.900000E-01   1.00800           0
      9749 MEMB     74       POPG     H5Y      HAL2     0.900000E-01   1.00800           0
      9750 MEMB     74       POPG     C36      CTL2    -0.180000       12.0110           0
      9751 MEMB     74       POPG     H6X      HAL2     0.900000E-01   1.00800           0
      9752 MEMB     74       POPG     H6Y      HAL2     0.900000E-01   1.00800           0
      9753 MEMB     74       POPG     C37      CTL2    -0.180000       12.0110           0
      9754 MEMB     74       POPG     H7X      HAL2     0.900000E-01   1.00800           0
      9755 MEMB     74       POPG     H7Y      HAL2     0.900000E-01   1.00800           0
      9756 MEMB     74       POPG     C38      CTL2    -0.180000       12.0110           0
      9757 MEMB     74       POPG     H8X      HAL2     0.900000E-01   1.00800           0
      9758 MEMB     74       POPG     H8Y      HAL2     0.900000E-01   1.00800           0
      9759 MEMB     74       POPG     C39      CTL2    -0.180000       12.0110           0
      9760 MEMB     74       POPG     H9X      HAL2     0.900000E-01   1.00800           0
      9761 MEMB     74       POPG     H9Y      HAL2     0.900000E-01   1.00800           0
      9762 MEMB     74       POPG     C310     CTL2    -0.180000       12.0110           0
      9763 MEMB     74       POPG     H10X     HAL2     0.900000E-01   1.00800           0
      9764 MEMB     74       POPG     H10Y     HAL2     0.900000E-01   1.00800           0
      9765 MEMB     74       POPG     C311     CTL2    -0.180000       12.0110           0
      9766 MEMB     74       POPG     H11X     HAL2     0.900000E-01   1.00800           0
      9767 MEMB     74       POPG     H11Y     HAL2     0.900000E-01   1.00800           0
      9768 MEMB     74       POPG     C312     CTL2    -0.180000       12.0110           0
      9769 MEMB     74       POPG     H12X     HAL2     0.900000E-01   1.00800           0
      9770 MEMB     74       POPG     H12Y     HAL2     0.900000E-01   1.00800           0
      9771 MEMB     74       POPG     C313     CTL2    -0.180000       12.0110           0
      9772 MEMB     74       POPG     H13X     HAL2     0.900000E-01   1.00800           0
      9773 MEMB     74       POPG     H13Y     HAL2     0.900000E-01   1.00800           0
      9774 MEMB     74       POPG     C314     CTL2    -0.180000       12.0110           0
      9775 MEMB     74       POPG     H14X     HAL2     0.900000E-01   1.00800           0
      9776 MEMB     74       POPG     H14Y     HAL2     0.900000E-01   1.00800           0
      9777 MEMB     74       POPG     C315     CTL2    -0.180000       12.0110           0
      9778 MEMB     74       POPG     H15X     HAL2     0.900000E-01   1.00800           0
      9779 MEMB     74       POPG     H15Y     HAL2     0.900000E-01   1.00800           0
      9780 MEMB     74       POPG     C316     CTL3    -0.270000       12.0110           0
      9781 MEMB     74       POPG     H16X     HAL3     0.900000E-01   1.00800           0
      9782 MEMB     74       POPG     H16Y     HAL3     0.900000E-01   1.00800           0
      9783 MEMB     74       POPG     H16Z     HAL3     0.900000E-01   1.00800           0
      9784 MEMB     75       POPC     N        NTL     -0.600000       14.0070           0
      9785 MEMB     75       POPC     C12      CTL2    -0.100000       12.0110           0
      9786 MEMB     75       POPC     H12A     HL       0.250000       1.00800           0
      9787 MEMB     75       POPC     H12B     HL       0.250000       1.00800           0
      9788 MEMB     75       POPC     C13      CTL5    -0.350000       12.0110           0
      9789 MEMB     75       POPC     H13A     HL       0.250000       1.00800           0
      9790 MEMB     75       POPC     H13B     HL       0.250000       1.00800           0
      9791 MEMB     75       POPC     H13C     HL       0.250000       1.00800           0
      9792 MEMB     75       POPC     C14      CTL5    -0.350000       12.0110           0
      9793 MEMB     75       POPC     H14A     HL       0.250000       1.00800           0
      9794 MEMB     75       POPC     H14B     HL       0.250000       1.00800           0
      9795 MEMB     75       POPC     H14C     HL       0.250000       1.00800           0
      9796 MEMB     75       POPC     C15      CTL5    -0.350000       12.0110           0
      9797 MEMB     75       POPC     H15A     HL       0.250000       1.00800           0
      9798 MEMB     75       POPC     H15B     HL       0.250000       1.00800           0
      9799 MEMB     75       POPC     H15C     HL       0.250000       1.00800           0
      9800 MEMB     75       POPC     C11      CTL2    -0.800000E-01   12.0110           0
      9801 MEMB     75       POPC     H11A     HAL2     0.900000E-01   1.00800           0
      9802 MEMB     75       POPC     H11B     HAL2     0.900000E-01   1.00800           0
      9803 MEMB     75       POPC     P        PL       1.50000        30.9740           0
      9804 MEMB     75       POPC     O13      O2L     -0.780000       15.9994           0
      9805 MEMB     75       POPC     O14      O2L     -0.780000       15.9994           0
      9806 MEMB     75       POPC     O12      OSLP    -0.570000       15.9994           0
      9807 MEMB     75       POPC     O11      OSLP    -0.570000       15.9994           0
      9808 MEMB     75       POPC     C1       CTL2    -0.800000E-01   12.0110           0
      9809 MEMB     75       POPC     HA       HAL2     0.900000E-01   1.00800           0
      9810 MEMB     75       POPC     HB       HAL2     0.900000E-01   1.00800           0
      9811 MEMB     75       POPC     C2       CTL1     0.170000       12.0110           0
      9812 MEMB     75       POPC     HS       HAL1     0.900000E-01   1.00800           0
      9813 MEMB     75       POPC     O21      OSL     -0.490000       15.9994           0
      9814 MEMB     75       POPC     C21      CL       0.900000       12.0110           0
      9815 MEMB     75       POPC     O22      OBL     -0.630000       15.9994           0
      9816 MEMB     75       POPC     C22      CTL2    -0.220000       12.0110           0
      9817 MEMB     75       POPC     H2R      HAL2     0.900000E-01   1.00800           0
      9818 MEMB     75       POPC     H2S      HAL2     0.900000E-01   1.00800           0
      9819 MEMB     75       POPC     C3       CTL2     0.800000E-01   12.0110           0
      9820 MEMB     75       POPC     HX       HAL2     0.900000E-01   1.00800           0
      9821 MEMB     75       POPC     HY       HAL2     0.900000E-01   1.00800           0
      9822 MEMB     75       POPC     O31      OSL     -0.490000       15.9994           0
      9823 MEMB     75       POPC     C31      CL       0.900000       12.0110           0
      9824 MEMB     75       POPC     O32      OBL     -0.630000       15.9994           0
      9825 MEMB     75       POPC     C32      CTL2    -0.220000       12.0110           0
      9826 MEMB     75       POPC     H2X      HAL2     0.900000E-01   1.00800           0
      9827 MEMB     75       POPC     H2Y      HAL2     0.900000E-01   1.00800           0
      9828 MEMB     75       POPC     C23      CTL2    -0.180000       12.0110           0
      9829 MEMB     75       POPC     H3R      HAL2     0.900000E-01   1.00800           0
      9830 MEMB     75       POPC     H3S      HAL2     0.900000E-01   1.00800           0
      9831 MEMB     75       POPC     C24      CTL2    -0.180000       12.0110           0
      9832 MEMB     75       POPC     H4R      HAL2     0.900000E-01   1.00800           0
      9833 MEMB     75       POPC     H4S      HAL2     0.900000E-01   1.00800           0
      9834 MEMB     75       POPC     C25      CTL2    -0.180000       12.0110           0
      9835 MEMB     75       POPC     H5R      HAL2     0.900000E-01   1.00800           0
      9836 MEMB     75       POPC     H5S      HAL2     0.900000E-01   1.00800           0
      9837 MEMB     75       POPC     C26      CTL2    -0.180000       12.0110           0
      9838 MEMB     75       POPC     H6R      HAL2     0.900000E-01   1.00800           0
      9839 MEMB     75       POPC     H6S      HAL2     0.900000E-01   1.00800           0
      9840 MEMB     75       POPC     C27      CTL2    -0.180000       12.0110           0
      9841 MEMB     75       POPC     H7R      HAL2     0.900000E-01   1.00800           0
      9842 MEMB     75       POPC     H7S      HAL2     0.900000E-01   1.00800           0
      9843 MEMB     75       POPC     C28      CTL2    -0.180000       12.0110           0
      9844 MEMB     75       POPC     H8R      HAL2     0.900000E-01   1.00800           0
      9845 MEMB     75       POPC     H8S      HAL2     0.900000E-01   1.00800           0
      9846 MEMB     75       POPC     C29      CEL1    -0.150000       12.0110           0
      9847 MEMB     75       POPC     H91      HEL1     0.150000       1.00800           0
      9848 MEMB     75       POPC     C210     CEL1    -0.150000       12.0110           0
      9849 MEMB     75       POPC     H101     HEL1     0.150000       1.00800           0
      9850 MEMB     75       POPC     C211     CTL2    -0.180000       12.0110           0
      9851 MEMB     75       POPC     H11R     HAL2     0.900000E-01   1.00800           0
      9852 MEMB     75       POPC     H11S     HAL2     0.900000E-01   1.00800           0
      9853 MEMB     75       POPC     C212     CTL2    -0.180000       12.0110           0
      9854 MEMB     75       POPC     H12R     HAL2     0.900000E-01   1.00800           0
      9855 MEMB     75       POPC     H12S     HAL2     0.900000E-01   1.00800           0
      9856 MEMB     75       POPC     C213     CTL2    -0.180000       12.0110           0
      9857 MEMB     75       POPC     H13R     HAL2     0.900000E-01   1.00800           0
      9858 MEMB     75       POPC     H13S     HAL2     0.900000E-01   1.00800           0
      9859 MEMB     75       POPC     C214     CTL2    -0.180000       12.0110           0
      9860 MEMB     75       POPC     H14R     HAL2     0.900000E-01   1.00800           0
      9861 MEMB     75       POPC     H14S     HAL2     0.900000E-01   1.00800           0
      9862 MEMB     75       POPC     C215     CTL2    -0.180000       12.0110           0
      9863 MEMB     75       POPC     H15R     HAL2     0.900000E-01   1.00800           0
      9864 MEMB     75       POPC     H15S     HAL2     0.900000E-01   1.00800           0
      9865 MEMB     75       POPC     C216     CTL2    -0.180000       12.0110           0
      9866 MEMB     75       POPC     H16R     HAL2     0.900000E-01   1.00800           0
      9867 MEMB     75       POPC     H16S     HAL2     0.900000E-01   1.00800           0
      9868 MEMB     75       POPC     C217     CTL2    -0.180000       12.0110           0
      9869 MEMB     75       POPC     H17R     HAL2     0.900000E-01   1.00800           0
      9870 MEMB     75       POPC     H17S     HAL2     0.900000E-01   1.00800           0
      9871 MEMB     75       POPC     C218     CTL3    -0.270000       12.0110           0
      9872 MEMB     75       POPC     H18R     HAL3     0.900000E-01   1.00800           0
      9873 MEMB     75       POPC     H18S     HAL3     0.900000E-01   1.00800           0
      9874 MEMB     75       POPC     H18T     HAL3     0.900000E-01   1.00800           0
      9875 MEMB     75       POPC     C33      CTL2    -0.180000       12.0110           0
      9876 MEMB     75       POPC     H3X      HAL2     0.900000E-01   1.00800           0
      9877 MEMB     75       POPC     H3Y      HAL2     0.900000E-01   1.00800           0
      9878 MEMB     75       POPC     C34      CTL2    -0.180000       12.0110           0
      9879 MEMB     75       POPC     H4X      HAL2     0.900000E-01   1.00800           0
      9880 MEMB     75       POPC     H4Y      HAL2     0.900000E-01   1.00800           0
      9881 MEMB     75       POPC     C35      CTL2    -0.180000       12.0110           0
      9882 MEMB     75       POPC     H5X      HAL2     0.900000E-01   1.00800           0
      9883 MEMB     75       POPC     H5Y      HAL2     0.900000E-01   1.00800           0
      9884 MEMB     75       POPC     C36      CTL2    -0.180000       12.0110           0
      9885 MEMB     75       POPC     H6X      HAL2     0.900000E-01   1.00800           0
      9886 MEMB     75       POPC     H6Y      HAL2     0.900000E-01   1.00800           0
      9887 MEMB     75       POPC     C37      CTL2    -0.180000       12.0110           0
      9888 MEMB     75       POPC     H7X      HAL2     0.900000E-01   1.00800           0
      9889 MEMB     75       POPC     H7Y      HAL2     0.900000E-01   1.00800           0
      9890 MEMB     75       POPC     C38      CTL2    -0.180000       12.0110           0
      9891 MEMB     75       POPC     H8X      HAL2     0.900000E-01   1.00800           0
      9892 MEMB     75       POPC     H8Y      HAL2     0.900000E-01   1.00800           0
      9893 MEMB     75       POPC     C39      CTL2    -0.180000       12.0110           0
      9894 MEMB     75       POPC     H9X      HAL2     0.900000E-01   1.00800           0
      9895 MEMB     75       POPC     H9Y      HAL2     0.900000E-01   1.00800           0
      9896 MEMB     75       POPC     C310     CTL2    -0.180000       12.0110           0
      9897 MEMB     75       POPC     H10X     HAL2     0.900000E-01   1.00800           0
      9898 MEMB     75       POPC     H10Y     HAL2     0.900000E-01   1.00800           0
      9899 MEMB     75       POPC     C311     CTL2    -0.180000       12.0110           0
      9900 MEMB     75       POPC     H11X     HAL2     0.900000E-01   1.00800           0
      9901 MEMB     75       POPC     H11Y     HAL2     0.900000E-01   1.00800           0
      9902 MEMB     75       POPC     C312     CTL2    -0.180000       12.0110           0
      9903 MEMB     75       POPC     H12X     HAL2     0.900000E-01   1.00800           0
      9904 MEMB     75       POPC     H12Y     HAL2     0.900000E-01   1.00800           0
      9905 MEMB     75       POPC     C313     CTL2    -0.180000       12.0110           0
      9906 MEMB     75       POPC     H13X     HAL2     0.900000E-01   1.00800           0
      9907 MEMB     75       POPC     H13Y     HAL2     0.900000E-01   1.00800           0
      9908 MEMB     75       POPC     C314     CTL2    -0.180000       12.0110           0
      9909 MEMB     75       POPC     H14X     HAL2     0.900000E-01   1.00800           0
      9910 MEMB     75       POPC     H14Y     HAL2     0.900000E-01   1.00800           0
      9911 MEMB     75       POPC     C315     CTL2    -0.180000       12.0110           0
      9912 MEMB     75       POPC     H15X     HAL2     0.900000E-01   1.00800           0
      9913 MEMB     75       POPC     H15Y     HAL2     0.900000E-01   1.00800           0
      9914 MEMB     75       POPC     C316     CTL3    -0.270000       12.0110           0
      9915 MEMB     75       POPC     H16X     HAL3     0.900000E-01   1.00800           0
      9916 MEMB     75       POPC     H16Y     HAL3     0.900000E-01   1.00800           0
      9917 MEMB     75       POPC     H16Z     HAL3     0.900000E-01   1.00800           0
      9918 MEMB     76       POPC     N        NTL     -0.600000       14.0070           0
      9919 MEMB     76       POPC     C12      CTL2    -0.100000       12.0110           0
      9920 MEMB     76       POPC     H12A     HL       0.250000       1.00800           0
      9921 MEMB     76       POPC     H12B     HL       0.250000       1.00800           0
      9922 MEMB     76       POPC     C13      CTL5    -0.350000       12.0110           0
      9923 MEMB     76       POPC     H13A     HL       0.250000       1.00800           0
      9924 MEMB     76       POPC     H13B     HL       0.250000       1.00800           0
      9925 MEMB     76       POPC     H13C     HL       0.250000       1.00800           0
      9926 MEMB     76       POPC     C14      CTL5    -0.350000       12.0110           0
      9927 MEMB     76       POPC     H14A     HL       0.250000       1.00800           0
      9928 MEMB     76       POPC     H14B     HL       0.250000       1.00800           0
      9929 MEMB     76       POPC     H14C     HL       0.250000       1.00800           0
      9930 MEMB     76       POPC     C15      CTL5    -0.350000       12.0110           0
      9931 MEMB     76       POPC     H15A     HL       0.250000       1.00800           0
      9932 MEMB     76       POPC     H15B     HL       0.250000       1.00800           0
      9933 MEMB     76       POPC     H15C     HL       0.250000       1.00800           0
      9934 MEMB     76       POPC     C11      CTL2    -0.800000E-01   12.0110           0
      9935 MEMB     76       POPC     H11A     HAL2     0.900000E-01   1.00800           0
      9936 MEMB     76       POPC     H11B     HAL2     0.900000E-01   1.00800           0
      9937 MEMB     76       POPC     P        PL       1.50000        30.9740           0
      9938 MEMB     76       POPC     O13      O2L     -0.780000       15.9994           0
      9939 MEMB     76       POPC     O14      O2L     -0.780000       15.9994           0
      9940 MEMB     76       POPC     O12      OSLP    -0.570000       15.9994           0
      9941 MEMB     76       POPC     O11      OSLP    -0.570000       15.9994           0
      9942 MEMB     76       POPC     C1       CTL2    -0.800000E-01   12.0110           0
      9943 MEMB     76       POPC     HA       HAL2     0.900000E-01   1.00800           0
      9944 MEMB     76       POPC     HB       HAL2     0.900000E-01   1.00800           0
