162 -53.7145 -52.2612 -1.4533 -53.7145 
163 -50.9595 -50.4011 -0.5584 -50.9595 
164 -56.5003 -55.4208 -1.0795 -56.5003 
165 -52.6485 -50.9825 -1.6660 -52.6485 
166 -59.3075 -59.7906 0.4831 -59.3075 
167 -47.614399999999996 -45.9811 -1.6333 -47.614399999999996 
168 -54.8596 -53.9360 -0.9236 -54.8596 
169 -54.2268 -55.7743 1.5475 -54.2268 
170 -53.3225 -51.7626 -1.5599 -53.3225 
171 -53.2451 -53.1545 -0.0906 -53.2451 
172 -46.611999999999995 -47.0896 0.4776 -46.611999999999995 
173 -54.454600000000006 -54.8569 0.4023 -54.454600000000006 
174 -59.437599999999996 -58.5528 -0.8848 -59.437599999999996 
175 -57.2142 -57.0560 -0.1582 -57.2142 
176 -59.1065 -59.9983 0.8918 -59.1065 
177 -54.4302 -54.1111 -0.3191 -54.4302 
178 -56.591 -56.4110 -0.1800 -56.591 
179 -61.6453 -61.1547 -0.4906 -61.6453 
180 -47.761599999999994 -46.2193 -1.5423 -47.761599999999994 
181 -52.4326 -51.1756 -1.2570 -52.4326 
182 -50.876999999999995 -50.1956 -0.6814 -50.876999999999995 
183 -55.6152 -55.3051 -0.3101 -55.6152 
184 -53.9016 -52.6353 -1.2663 -53.9016 
185 -58.4514 -57.9731 -0.4783 -58.4514 
186 -58.114599999999996 -57.0757 -1.0389 -58.114599999999996 
187 -59.3365 -58.2762 -1.0603 -59.3365 
188 -50.1686 -48.6704 -1.4982 -50.1686 
189 -58.4176 -57.4667 -0.9509 -58.4176 
190 -52.148799999999994 -52.1981 0.0493 -52.148799999999994 
191 -54.8076 -54.8889 0.0813 -54.8076 
192 -58.3998 -58.9195 0.5197 -58.3998 
193 -56.957800000000006 -56.5690 -0.3888 -56.957800000000006 
194 -61.8415 -60.9883 -0.8532 -61.8415 
195 -58.670500000000004 -57.8701 -0.8004 -58.670500000000004 
196 -62.0598 -62.2777 0.2179 -62.0598 
197 -62.4953 -63.7295 1.2342 -62.4953 
198 -62.299800000000005 -62.1985 -0.1013 -62.299800000000005 
199 -53.665 -52.4114 -1.2536 -53.665 
200 -60.08819999999999 -59.1966 -0.8916 -60.08819999999999 
201 -53.6525 -51.3843 -2.2682 -53.6525 
202 -56.254400000000004 -58.3843 2.1299 -56.254400000000004 
203 -64.3163 -65.3265 1.0102 -64.3163 
204 -53.092 -51.7400 -1.3520 -53.092 
205 -60.9891 -62.2304 1.2413 -60.9891 
206 -52.0897 -50.2459 -1.8438 -52.0897 
207 -58.7723 -58.0649 -0.7074 -58.7723 
208 -59.2886 -60.7040 1.4154 -59.2886 
209 -50.9206 -51.1045 0.1839 -50.9206 
210 -53.6681 -52.2755 -1.3926 -53.6681 
211 -52.2036 -50.5366 -1.6670 -52.2036 
212 -49.5673 -48.0510 -1.5163 -49.5673 
213 -58.4988 -59.1174 0.6186 -58.4988 
214 -52.821099999999994 -51.5727 -1.2484 -52.821099999999994 
215 -56.6948 -55.2994 -1.3954 -56.6948 
216 -49.8617 -48.4059 -1.4558 -49.8617 
217 -58.3457 -58.9340 0.5883 -58.3457 
218 -61.2232 -61.0181 -0.2051 -61.2232 
219 -56.1807 -58.3935 2.2128 -56.1807 
220 -53.2105 -52.7935 -0.4170 -53.2105 
221 -56.461800000000004 -55.9279 -0.5339 -56.461800000000004 
222 -55.8615 -55.2617 -0.5998 -55.8615 
223 -53.7273 -56.1207 2.3934 -53.7273 
224 -52.3625 -50.8779 -1.4846 -52.3625 
225 -55.419999999999995 -54.2467 -1.1733 -55.419999999999995 
226 -59.937000000000005 -60.3325 0.3955 -59.937000000000005 
227 -56.9758 -57.3407 0.3649 -56.9758 
228 -55.5287 -55.4594 -0.0693 -55.5287 
229 -57.511900000000004 -57.2901 -0.2218 -57.511900000000004 
230 -61.5173 -61.8582 0.3409 -61.5173 
231 -52.563700000000004 -52.6296 0.0659 -52.563700000000004 
232 -56.794700000000006 -55.1377 -1.6570 -56.794700000000006 
233 -53.2371 -51.7041 -1.5330 -53.2371 
234 -47.591699999999996 -46.0042 -1.5875 -47.591699999999996 
235 -47.477500000000006 -46.0748 -1.4027 -47.477500000000006 
236 -53.105 -52.8394 -0.2656 -53.105 
237 -57.815200000000004 -58.1634 0.3482 -57.815200000000004 
238 -53.9962 -52.8691 -1.1271 -53.9962 
239 -57.9765 -57.6372 -0.3393 -57.9765 
240 -63.8995 -65.2908 1.3913 -63.8995 
241 -56.9625 -57.8528 0.8903 -56.9625 
242 -58.835 -58.4529 -0.3821 -58.835 
243 -56.537 -56.2425 -0.2945 -56.537 
244 -56.8951 -57.9713 1.0762 -56.8951 
245 -58.230700000000006 -57.9988 -0.2319 -58.230700000000006 
246 -54.60080000000001 -53.9269 -0.6739 -54.60080000000001 
247 -49.42 -48.3739 -1.0461 -49.42 
248 -53.7342 -53.6179 -0.1163 -53.7342 
249 -61.797200000000004 -63.7319 1.9347 -61.797200000000004 
250 -53.2463 -52.2733 -0.9730 -53.2463 
251 -59.821799999999996 -59.5432 -0.2786 -59.821799999999996 
252 -52.7125 -50.9847 -1.7278 -52.7125 
253 -55.266000000000005 -54.7034 -0.5626 -55.266000000000005 
254 -64.7345 -65.0962 0.3617 -64.7345 
255 -58.1383 -58.9553 0.8170 -58.1383 
256 -55.336099999999995 -55.2938 -0.0423 -55.336099999999995 
257 -66.2142 -68.0147 1.8005 -66.2142 
258 -54.9669 -53.5596 -1.4073 -54.9669 
259 -50.971000000000004 -49.5572 -1.4138 -50.971000000000004 
260 -43.6747 -42.1023 -1.5724 -43.6747 
261 -62.5461 -61.9637 -0.5824 -62.5461 
262 -58.5757 -58.4837 -0.0920 -58.5757 
263 -59.0792 -60.0377 0.9585 -59.0792 
264 -55.395900000000005 -56.4226 1.0267 -55.395900000000005 
265 -51.6774 -49.9812 -1.6962 -51.6774 
266 -57.263 -60.3612 3.0982 -57.263 
267 -54.9273 -54.9975 0.0702 -54.9273 
268 -59.3232 -58.5114 -0.8118 -59.3232 
269 -59.9255 -60.7353 0.8098 -59.9255 
270 -54.0451 -52.5638 -1.4813 -54.0451 
271 -63.0278 -63.2372 0.2094 -63.0278 
272 -53.0644 -51.3804 -1.6840 -53.0644 
273 -67.0036 -65.8968 -1.1068 -67.0036 
274 -61.6504 -61.6825 0.0321 -61.6504 
275 -57.8895 -57.9359 0.0464 -57.8895 
276 -54.0691 -52.6213 -1.4478 -54.0691 
277 -56.3468 -54.9027 -1.4441 -56.3468 
278 -48.9888 -47.5588 -1.4300 -48.9888 
279 -56.6573 -55.8944 -0.7629 -56.6573 
280 -55.7677 -56.3138 0.5461 -55.7677 
281 -60.5377 -61.9132 1.3755 -60.5377 
282 -59.1322 -60.2145 1.0823 -59.1322 
283 -55.1689 -54.5069 -0.6620 -55.1689 
284 -61.610299999999995 -63.7756 2.1653 -61.610299999999995 
285 -60.8464 -60.7971 -0.0493 -60.8464 
286 -60.6304 -60.3697 -0.2607 -60.6304 
287 -58.3843 -58.5801 0.1958 -58.3843 
288 -52.630199999999995 -51.4083 -1.2219 -52.630199999999995 
289 -60.0444 -60.6396 0.5952 -60.0444 
290 -48.8742 -47.4568 -1.4174 -48.8742 
291 -57.041900000000005 -56.2167 -0.8252 -57.041900000000005 
292 -59.4045 -59.9160 0.5115 -59.4045 
293 -60.6427 -60.3810 -0.2617 -60.6427 
294 -55.429500000000004 -54.8081 -0.6214 -55.429500000000004 
295 -51.667 -50.2689 -1.3981 -51.667 
296 -58.1057 -58.1528 0.0471 -58.1057 
297 -38.916199999999996 -37.9871 -0.9291 -38.916199999999996 
298 -53.5595 -52.4599 -1.0996 -53.5595 
299 -63.9409 -64.1366 0.1957 -63.9409 
300 -60.0925 -60.9974 0.9049 -60.0925 
301 -56.6052 -55.8128 -0.7924 -56.6052 
302 -47.6342 -46.1685 -1.4657 -47.6342 
303 -58.366099999999996 -57.8749 -0.4912 -58.366099999999996 
304 -57.8898 -56.6225 -1.2673 -57.8898 
305 -52.721000000000004 -52.1713 -0.5497 -52.721000000000004 
306 -55.8233 -55.4720 -0.3513 -55.8233 
307 -56.8484 -55.6295 -1.2189 -56.8484 
308 -53.309400000000004 -51.7811 -1.5283 -53.309400000000004 
309 -58.353699999999996 -57.7029 -0.6508 -58.353699999999996 
310 -54.5798 -53.1518 -1.4280 -54.5798 
311 -63.7798 -62.6654 -1.1144 -63.7798 
312 -54.5232 -54.0223 -0.5009 -54.5232 
313 -61.998599999999996 -61.1344 -0.8642 -61.998599999999996 
314 -53.938700000000004 -53.0574 -0.8813 -53.938700000000004 
315 -59.7214 -58.9249 -0.7965 -59.7214 
316 -58.789 -58.3433 -0.4457 -58.789 
317 -55.1384 -54.0021 -1.1363 -55.1384 
318 -57.42230000000001 -58.2043 0.7820 -57.42230000000001 
319 -61.4294 -61.6881 0.2587 -61.4294 
320 -57.1215 -58.7816 1.6601 -57.1215 
321 -54.529300000000006 -53.1602 -1.3691 -54.529300000000006 
322 -55.229 -55.4990 0.2700 -55.229 
323 -54.9836 -54.5437 -0.4399 -54.9836 
324 -62.633700000000005 -62.5420 -0.0917 -62.633700000000005 
325 -59.5233 -58.6413 -0.8820 -59.5233 
326 -62.2136 -62.4691 0.2555 -62.2136 
327 -52.993500000000004 -51.7218 -1.2717 -52.993500000000004 
328 -55.174099999999996 -54.1782 -0.9959 -55.174099999999996 
329 -55.8497 -55.0631 -0.7866 -55.8497 
330 -59.0566 -59.5617 0.5051 -59.0566 
331 -62.242700000000006 -62.1786 -0.0641 -62.242700000000006 
332 -56.551 -55.9040 -0.6470 -56.551 
333 -59.5192 -58.4276 -1.0916 -59.5192 
334 -59.6676 -61.1294 1.4618 -59.6676 
335 -51.2309 -51.0286 -0.2023 -51.2309 
336 -52.133599999999994 -50.6767 -1.4569 -52.133599999999994 
337 -57.755399999999995 -58.5421 0.7867 -57.755399999999995 
338 -55.768699999999995 -54.3672 -1.4015 -55.768699999999995 
339 -58.0153 -57.2162 -0.7991 -58.0153 
340 -57.0134 -56.0507 -0.9627 -57.0134 
341 -52.7775 -52.6875 -0.0900 -52.7775 
342 -56.7083 -55.8110 -0.8973 -56.7083 
343 -57.507 -57.5803 0.0733 -57.507 
344 -58.206 -57.3922 -0.8138 -58.206 
345 -51.2805 -49.8577 -1.4228 -51.2805 
346 -50.3337 -48.9302 -1.4035 -50.3337 
347 -51.827600000000004 -50.5305 -1.2971 -51.827600000000004 
348 -58.696799999999996 -58.3625 -0.3343 -58.696799999999996 
349 -48.9837 -47.8371 -1.1466 -48.9837 
350 -54.8276 -53.6155 -1.2121 -54.8276 
351 -60.8883 -63.1634 2.2751 -60.8883 
352 -59.186 -60.2581 1.0721 -59.186 
353 -56.8633 -56.0154 -0.8479 -56.8633 
354 -55.3294 -54.6789 -0.6505 -55.3294 
355 -49.8656 -48.3254 -1.5402 -49.8656 
356 -57.9449 -57.3912 -0.5537 -57.9449 
357 -57.1864 -56.7786 -0.4078 -57.1864 
358 -53.521300000000004 -52.2931 -1.2282 -53.521300000000004 
359 -59.7021 -59.9582 0.2561 -59.7021 
360 -58.672599999999996 -57.2382 -1.4344 -58.672599999999996 
361 -49.6814 -48.4203 -1.2611 -49.6814 
362 -53.645 -54.4787 0.8337 -53.645 
363 -55.7483 -55.6050 -0.1433 -55.7483 
364 -58.1982 -57.0067 -1.1915 -58.1982 
365 -54.777 -54.1458 -0.6312 -54.777 
366 -55.4128 -54.0575 -1.3553 -55.4128 
367 -58.6924 -58.4497 -0.2427 -58.6924 
368 -52.737899999999996 -51.7395 -0.9984 -52.737899999999996 
369 -55.2081 -54.0434 -1.1647 -55.2081 
370 -57.9936 -57.5983 -0.3953 -57.9936 
371 -55.717699999999994 -54.5288 -1.1889 -55.717699999999994 
372 -63.3082 -63.9652 0.6570 -63.3082 
373 -54.1034 -53.2368 -0.8666 -54.1034 
374 -59.077200000000005 -57.6805 -1.3967 -59.077200000000005 
375 -55.5084 -53.9866 -1.5218 -55.5084 
376 -57.0511 -58.7922 1.7411 -57.0511 
377 -60.504900000000006 -61.3738 0.8689 -60.504900000000006 
378 -62.3768 -60.3609 -2.0159 -62.3768 
379 -53.218199999999996 -52.1399 -1.0783 -53.218199999999996 
380 -51.100500000000004 -53.2588 2.1583 -51.100500000000004 
381 -46.1514 -44.5670 -1.5844 -46.1514 
382 -59.0794 -58.6213 -0.4581 -59.0794 
383 -54.431599999999996 -55.1192 0.6876 -54.431599999999996 
384 -61.0302 -59.4683 -1.5619 -61.0302 
385 -48.074799999999996 -46.5590 -1.5158 -48.074799999999996 
386 -52.1868 -50.7720 -1.4148 -52.1868 
387 -52.521699999999996 -51.1598 -1.3619 -52.521699999999996 
388 -56.590799999999994 -57.0196 0.4288 -56.590799999999994 
389 -51.975699999999996 -50.5466 -1.4291 -51.975699999999996 
390 -58.281099999999995 -57.5211 -0.7600 -58.281099999999995 
391 -51.820600000000006 -50.5412 -1.2794 -51.820600000000006 
392 -58.9805 -57.9174 -1.0631 -58.9805 
393 -53.587399999999995 -53.1690 -0.4184 -53.587399999999995 
394 -52.3392 -51.2997 -1.0395 -52.3392 
395 -55.3209 -53.7678 -1.5531 -55.3209 
396 -51.245 -50.4197 -0.8253 -51.245 
397 -51.842099999999995 -50.6046 -1.2375 -51.842099999999995 
398 -58.0312 -58.9155 0.8843 -58.0312 
399 -57.670300000000005 -58.4827 0.8124 -57.670300000000005 
400 -54.5958 -53.7979 -0.7979 -54.5958 
401 -50.5931 -49.0229 -1.5702 -50.5931 
402 -54.314499999999995 -53.1258 -1.1887 -54.314499999999995 
403 -52.356899999999996 -51.6660 -0.6909 -52.356899999999996 
404 -57.8943 -58.0397 0.1454 -57.8943 
405 -48.5749 -48.9596 0.3847 -48.5749 
406 -52.5391 -51.2514 -1.2877 -52.5391 
407 -61.5061 -61.2143 -0.2918 -61.5061 
408 -57.369 -57.8926 0.5236 -57.369 
409 -58.917699999999996 -58.9237 0.0060 -58.917699999999996 
410 -58.1659 -57.9673 -0.1986 -58.1659 
411 -65.0633 -66.2484 1.1851 -65.0633 
412 -57.829 -57.7004 -0.1286 -57.829 
413 -47.2646 -45.8166 -1.4480 -47.2646 
414 -53.4526 -52.2215 -1.2311 -53.4526 
415 -54.552099999999996 -53.4019 -1.1502 -54.552099999999996 
416 -58.0094 -56.9622 -1.0472 -58.0094 
417 -53.6345 -53.2633 -0.3712 -53.6345 
418 -52.774 -51.9647 -0.8093 -52.774 
419 -51.811 -50.8550 -0.9560 -51.811 
420 -53.7027 -52.6232 -1.0795 -53.7027 
421 -59.5764 -59.9603 0.3839 -59.5764 
422 -51.2163 -49.8253 -1.3910 -51.2163 
423 -56.7457 -56.7741 0.0284 -56.7457 
424 -58.2007 -58.0484 -0.1523 -58.2007 
425 -56.8523 -56.6376 -0.2147 -56.8523 
426 -55.4736 -56.1096 0.6360 -55.4736 
427 -57.6096 -56.9095 -0.7001 -57.6096 
428 -59.275099999999995 -58.5684 -0.7067 -59.275099999999995 
429 -57.8703 -56.8236 -1.0467 -57.8703 
430 -55.1914 -54.1296 -1.0618 -55.1914 
431 -55.9414 -55.1216 -0.8198 -55.9414 
432 -62.794000000000004 -63.8297 1.0357 -62.794000000000004 
433 -54.416700000000006 -54.4258 0.0091 -54.416700000000006 
434 -60.479699999999994 -60.1979 -0.2818 -60.479699999999994 
435 -57.977999999999994 -58.1780 0.2000 -57.977999999999994 
436 -49.4282 -48.8439 -0.5843 -49.4282 
437 -40.107099999999996 -38.6485 -1.4586 -40.107099999999996 
438 -50.326100000000004 -49.0748 -1.2513 -50.326100000000004 
439 -55.131 -54.1163 -1.0147 -55.131 
440 -51.0652 -49.5244 -1.5408 -51.0652 
441 -59.6458 -59.1240 -0.5218 -59.6458 
442 -59.7399 -60.8745 1.1346 -59.7399 
443 -46.463699999999996 -44.7159 -1.7478 -46.463699999999996 
444 -59.1071 -59.2038 0.0967 -59.1071 
445 -53.971599999999995 -53.4614 -0.5102 -53.971599999999995 
446 -50.4617 -49.7042 -0.7575 -50.4617 
447 -47.1472 -45.7033 -1.4439 -47.1472 
448 -44.4444 -42.9392 -1.5052 -44.4444 
449 -60.3456 -62.8570 2.5114 -60.3456 
450 -60.3034 -61.9463 1.6429 -60.3034 
451 -60.964200000000005 -61.1974 0.2332 -60.964200000000005 
452 -52.815200000000004 -51.7929 -1.0223 -52.815200000000004 
453 -55.523199999999996 -55.0507 -0.4725 -55.523199999999996 
454 -49.1083 -47.4301 -1.6782 -49.1083 
455 -55.6582 -55.2441 -0.4141 -55.6582 
456 -55.7714 -55.0715 -0.6999 -55.7714 
457 -56.8504 -56.0479 -0.8025 -56.8504 
458 -49.1499 -47.9240 -1.2259 -49.1499 
459 -57.532599999999995 -59.0091 1.4765 -57.532599999999995 
460 -56.9855 -55.8145 -1.1710 -56.9855 
461 -64.16069999999999 -64.8577 0.6970 -64.16069999999999 
462 -59.7705 -59.4171 -0.3534 -59.7705 
463 -57.0097 -57.7378 0.7281 -57.0097 
464 -55.5912 -54.9355 -0.6557 -55.5912 
465 -57.9494 -57.1504 -0.7990 -57.9494 
466 -55.4721 -54.8711 -0.6010 -55.4721 
467 -63.0065 -61.4302 -1.5763 -63.0065 
468 -61.215199999999996 -59.2073 -2.0079 -61.215199999999996 
469 -52.919599999999996 -52.0682 -0.8514 -52.919599999999996 
470 -56.9947 -57.1729 0.1782 -56.9947 
471 -59.7615 -59.5420 -0.2195 -59.7615 
472 -58.4507 -59.9878 1.5371 -58.4507 
473 -54.3186 -53.3455 -0.9731 -54.3186 
474 -48.2514 -46.7566 -1.4948 -48.2514 
475 -58.5798 -60.7776 2.1978 -58.5798 
476 -55.4653 -54.2007 -1.2646 -55.4653 
477 -60.2433 -60.8033 0.5600 -60.2433 
478 -54.4213 -53.8697 -0.5516 -54.4213 
479 -52.492 -51.0913 -1.4007 -52.492 
480 -53.1084 -51.5773 -1.5311 -53.1084 
481 -54.868 -54.2246 -0.6434 -54.868 
482 -56.9121 -55.7293 -1.1828 -56.9121 
483 -56.5487 -55.6376 -0.9111 -56.5487 
484 -58.4576 -58.7236 0.2660 -58.4576 
485 -62.5528 -64.1587 1.6059 -62.5528 
486 -51.2833 -49.9852 -1.2981 -51.2833 
487 -58.1277 -57.4687 -0.6590 -58.1277 
488 -62.110800000000005 -62.0399 -0.0709 -62.110800000000005 
489 -47.7047 -46.2040 -1.5007 -47.7047 
490 -55.1081 -56.3858 1.2777 -55.1081 
491 -59.5454 -60.6960 1.1506 -59.5454 
492 -59.935100000000006 -58.8528 -1.0823 -59.935100000000006 
493 -57.7433 -57.6293 -0.1140 -57.7433 
