Frame         Time          Elec          VdW           Nonbond       Total         
940           940000        -3.8685       -0.0671       -3.9356       -3.9356       
941           941000        -4.6139       -0.07         -4.6839       -4.6839       
942           942000        -2.9488       -0.0654       -3.0142       -3.0142       
943           943000        -4.0143       -0.0685       -4.0828       -4.0828       
944           944000        -3.6061       -0.0558       -3.6619       -3.6619       
945           945000        -4.0441       -0.0283       -4.0724       -4.0724       
946           946000        -3.9573       -0.0481       -4.0054       -4.0054       
947           947000        -3.9761       -0.0439       -4.02         -4.02         
948           948000        -4.7277       -0.0672       -4.7949       -4.7949       
949           949000        -4.0679       -0.0639       -4.1318       -4.1318       
950           950000        -2.9676       -0.0378       -3.0054       -3.0054       
951           951000        -4.2714       -0.0384       -4.3098       -4.3098       
952           952000        -4.4714       -0.058        -4.5294       -4.5294       
953           953000        -2.6805       -0.0496       -2.7301       -2.7301       
954           954000        -3.0277       -0.0304       -3.0581       -3.0581       
955           955000        -1.9081       -0.0369       -1.945        -1.945        
956           956000        -2.5353       -0.0449       -2.5802       -2.5802       
957           957000        -3.7529       -0.0478       -3.8007       -3.8007       
958           958000        -2.8164       -0.0609       -2.8773       -2.8773       
959           959000        -3.4645       -0.065        -3.5295       -3.5295       
960           960000        -3.0174       -0.0636       -3.081        -3.081        
961           961000        -2.1193       -0.0357       -2.155        -2.155        
962           962000        -3.5774       -0.043        -3.6204       -3.6204       
963           963000        -2.8893       -0.0418       -2.9311       -2.9311       
964           964000        -3.6358       -0.074        -3.7098       -3.7098       
965           965000        -2.9245       -0.0562       -2.9807       -2.9807       
966           966000        -2.6773       -0.0882       -2.7655       -2.7655       
967           967000        -3.4821       -0.0931       -3.5752       -3.5752       
968           968000        -3.5901       -0.0519       -3.642        -3.642        
969           969000        -3.117        -0.0384       -3.1554       -3.1554       
970           970000        -3.6433       -0.0523       -3.6956       -3.6956       
971           971000        -2.4902       -0.0434       -2.5336       -2.5336       
972           972000        -2.6998       -0.0619       -2.7617       -2.7617       
973           973000        -2.6735       -0.0548       -2.7283       -2.7283       
974           974000        -3.5826       -0.0666       -3.6492       -3.6492       
975           975000        -2.9107       -0.0542       -2.9649       -2.9649       
976           976000        -2.7144       -0.0754       -2.7898       -2.7898       
977           977000        -3.541        -0.0822       -3.6232       -3.6232       
978           978000        -3.2327       -0.0515       -3.2842       -3.2842       
979           979000        -3.3809       -0.0519       -3.4328       -3.4328       
980           980000        -2.4877       -0.0491       -2.5368       -2.5368       
981           981000        -3.1059       -0.0511       -3.157        -3.157        
982           982000        -3.2001       -0.0478       -3.2479       -3.2479       
983           983000        -3.0832       -0.0451       -3.1283       -3.1283       
984           984000        -2.1496       -0.039        -2.1886       -2.1886       
985           985000        -1.7821       -0.06         -1.8421       -1.8421       
986           986000        -2.0475       -0.0527       -2.1002       -2.1002       
987           987000        -1.0607       -0.0432       -1.1039       -1.1039       
988           988000        -2.3543       -0.0578       -2.4121       -2.4121       
989           989000        -0.9554       -0.0484       -1.0038       -1.0038       
990           990000        -0.4962       -0.0324       -0.5286       -0.5286       
991           991000        -2.2503       -0.0687       -2.319        -2.319        
992           992000        -0.7685       -0.0408       -0.8093       -0.8093       
993           993000        -2.3404       -0.0586       -2.399        -2.399        
994           994000        -3.4076       -0.0554       -3.463        -3.463        
995           995000        -2.9897       -0.054        -3.0437       -3.0437       
996           996000        -2.854        -0.0617       -2.9157       -2.9157       
997           997000        -2.8322       -0.0622       -2.8944       -2.8944       
998           998000        -3.7978       -0.0696       -3.8674       -3.8674       
999           999000        -4.8203       -0.0709       -4.8912       -4.8912       
