46 -6.02509340416634e+00 4.19529456669449e-01 2.45913037975092e+00 5.28458760564275e-01 1.45548500103828e+01 6.84317120850530e+00 1.69225208909768e+01 2.07159340869378e+01 1.09332435644113e+01 
47 -5.95284307728216e+00 2.27379898903810e-02 2.15560660283384e+00 1.58451963703937e-01 1.39127844691038e+01 6.56677845254323e+00 1.67428862366505e+01 2.06028576259912e+01 1.09376081691191e+01 
48 -6.02907850857839e+00 1.06065345856921e-01 2.43576323564894e+00 2.69910331445982e-01 1.43120401308611e+01 6.69521113026209e+00 1.70897292810588e+01 2.06845853316052e+01 1.07681611478441e+01 
49 -5.64086278365965e+00 -1.47296761908370e-01 3.04642628970621e+00 1.98859845418377e-01 1.41733582164466e+01 6.28687031222018e+00 1.70492974920405e+01 2.09571245264959e+01 1.13755428267510e+01 
50 -5.99658650883080e+00 3.15535919219510e-01 2.90728588852138e+00 4.21659000456379e-01 1.39994798773991e+01 6.54436188860803e+00 1.68113182489222e+01 2.09825011002317e+01 1.02184570479289e+01 
51 -5.97763353554900e+00 4.47721033545010e-01 2.65863923506223e+00 5.39207371241670e-01 1.43230906177927e+01 6.82923813347165e+00 1.69940348327476e+01 2.06540535551752e+01 1.03338034689154e+01 
52 -5.80989808099740e+00 1.21151512141056e-01 3.02017143608773e+00 1.90690085741282e-01 1.43090023850276e+01 6.45772476926409e+00 1.59227310809591e+01 2.10364659269378e+01 1.09157746260890e+01 
53 -6.28610180720300e+00 1.89313131178381e-01 2.43451887036370e+00 5.29700718703238e-01 1.45783488575814e+01 6.78192569858111e+00 1.68114124897027e+01 2.08483438857692e+01 9.75998597003020e+00 
54 -5.77733820050586e+00 2.00831725652992e-01 2.93259567723471e+00 2.73821294709685e-01 1.47653011652005e+01 6.33606168766183e+00 1.73565491414324e+01 2.02233932788244e+01 1.06766798477940e+01 
55 -5.92493960234938e+00 2.18795293321488e-01 3.28760406587693e+00 3.05128280598526e-01 1.43355014743190e+01 6.69092637857371e+00 1.73294729289788e+01 2.05951819395742e+01 9.85773995428088e+00 
56 -6.27271993521036e+00 1.22202267656274e-01 2.74838321043968e+00 4.88070657610495e-01 1.46417704109989e+01 6.97330140429098e+00 1.73791146938760e+01 2.09272042108640e+01 9.68697936535965e+00 
57 -6.02925118799720e+00 9.25584619206710e-02 2.92733958836407e+00 2.61485625722494e-01 1.53843885552704e+01 6.94457648236126e+00 1.73262466595874e+01 2.09540691585998e+01 9.80618517468293e+00 
58 -5.99685632134210e+00 2.05743562011137e-01 2.71784542583290e+00 3.24803081132937e-01 1.52045173421370e+01 6.59483583170711e+00 1.70060919002879e+01 2.10460649387989e+01 9.98043192041301e+00 
59 -5.96813137474701e+00 -1.22895800180216e-01 3.05487415614888e+00 1.54166894171316e-01 1.48655069162282e+01 6.59683750416815e+00 1.68932258893388e+01 2.16166547180765e+01 1.02178318897750e+01 
60 -5.87689637255254e+00 3.85708413470334e-01 3.05927388464776e+00 4.57852018075805e-01 1.50641794360952e+01 6.64632988855146e+00 1.76692122085194e+01 2.15320431868839e+01 9.86866832548669e+00 
61 -5.83441796477650e+00 3.23739541187400e-01 3.09302528327015e+00 3.92926452082445e-01 1.43393283827365e+01 7.01295882990724e+00 1.67702283258548e+01 2.08476957989162e+01 9.27218805416831e+00 
62 -5.95439715422025e+00 7.92892016760440e-02 2.99012182076089e+00 1.97710063833587e-01 1.53334254230850e+01 7.16577631266195e+00 1.64558312415366e+01 2.11814394869148e+01 9.84717307091229e+00 
63 -5.97652944974409e+00 4.50737905979282e-01 3.11756125111075e+00 5.41786814693730e-01 1.53179210724323e+01 7.18744857746322e+00 1.68348590365842e+01 2.15857052433063e+01 9.70789227150783e+00 
64 -5.87254637203284e+00 3.78839141604492e-01 3.16447851885195e+00 4.50537447222323e-01 1.55930025650851e+01 6.71533273510981e+00 1.73279244940724e+01 2.18531827748115e+01 1.00665112841226e+01 
65 -5.98018216102365e+00 4.77179922436612e-01 3.05244553833206e+00 5.68198980389204e-01 1.51309172238196e+01 7.10165323648777e+00 1.77410198299051e+01 2.16871327510844e+01 9.86165306023495e+00 
66 -5.88992052944421e+00 2.06261655314270e-01 3.17680755163057e+00 2.83159352987869e-01 1.58670118710666e+01 7.10754628250955e+00 1.72381419261459e+01 2.06530244082631e+01 1.05283423520716e+01 
67 -5.86685111013102e+00 1.63635274027372e-01 3.16191306453871e+00 2.36647003059130e-01 1.57680488282017e+01 6.41460938722614e+00 1.71215854080070e+01 2.16293686994818e+01 1.18436382023742e+01 
68 -6.08547245290682e+00 4.08338883594101e-01 3.45237567730012e+00 5.44451471581462e-01 1.53374331190468e+01 6.60400603105281e+00 1.73134173879978e+01 2.15768221835733e+01 1.06735662608043e+01 
69 -5.77773591748456e+00 2.82759230469589e-01 2.89219327333767e+00 3.54786363824600e-01 1.54739834817400e+01 6.48217522404588e+00 1.63140810048508e+01 2.15281559684790e+01 1.08299344656054e+01 
70 -6.11812740210509e+00 7.59999666930381e-01 2.86433999122286e+00 8.79777129911035e-01 1.44728074185052e+01 7.03382883293253e+00 1.71477682844162e+01 2.13435346146600e+01 1.05836717026176e+01 
71 -5.89267531587382e+00 2.94912312786844e-01 3.08715054977537e+00 3.70434987040734e-01 1.46217293105891e+01 6.53201921065849e+00 1.62612077737805e+01 2.18250238618492e+01 1.07155059200344e+01 
72 -5.84355973448229e+00 1.29131157434970e-01 2.98875921631253e+00 1.99166146539798e-01 1.45683178229015e+01 6.59102607983317e+00 1.64597023556829e+01 2.15403996158632e+01 1.06049617188248e+01 
73 -5.60047825955872e+00 3.13611869290842e-01 3.17573670776114e+00 4.42990189807225e-01 1.43322789966861e+01 6.49603133133725e+00 1.66729436218058e+01 2.05449168467442e+01 1.03603709708836e+01 
74 -5.86792167436684e+00 1.35716542002181e-01 2.54659147702243e+00 2.09482325275614e-01 1.48312959602209e+01 6.88387843588489e+00 1.71260439861911e+01 1.99973873499801e+01 1.05414922652155e+01 
75 -5.71958523953383e+00 4.70126390744731e-01 3.04078291575897e+00 5.49122604509092e-01 1.40288741094384e+01 7.25077874871322e+00 1.75434079566280e+01 2.04890720933201e+01 1.01607391426547e+01 
76 -6.24074088640958e+00 4.19811166064064e-01 2.12156550275767e+00 6.42586662082675e-01 1.43654278118395e+01 7.11510666962676e+00 1.72741680886897e+01 2.09599944011921e+01 1.04479092221396e+01 
77 -6.30744646944656e+00 4.24078508199828e-02 2.40527170465132e+00 4.96440627096234e-01 1.53670125400712e+01 7.08719643213226e+00 1.67838183765992e+01 2.10173078430638e+01 1.06046567858000e+01 
78 -6.01793761750330e+00 2.06365716993195e-01 2.26615586628314e+00 3.37024396881687e-01 1.53770822876018e+01 6.89071098127560e+00 1.66603876258668e+01 2.09697286028684e+01 1.07075377290614e+01 
79 -6.19026629993233e+00 5.69026732273957e-01 1.86603280089821e+00 7.35878244469852e-01 1.50574065309125e+01 7.27315512239178e+00 1.64337523422346e+01 2.10417745024844e+01 1.04761829830863e+01 
80 -5.95249741050401e+00 3.12297942092208e-01 2.40680106489447e+00 4.02508786052413e-01 1.52505399176856e+01 6.85447236594702e+00 1.58132099820035e+01 2.08985073197894e+01 1.04374145203895e+01 
81 -5.86080398738040e+00 3.03084423203999e-01 2.38831400612135e+00 3.73971981742524e-01 1.52605447327876e+01 6.52130095297637e+00 1.58728357440093e+01 2.07476721057042e+01 1.05211828834549e+01 
82 -6.14015193492713e+00 1.46374937245705e-01 2.14535368461804e+00 3.82831366494425e-01 1.54690585827571e+01 6.63550126426690e+00 1.57970374953472e+01 2.02888474777076e+01 1.07508845747133e+01 
83 -6.24807348609436e+00 3.79559910559118e-01 2.96637695731709e+00 6.17538757541837e-01 1.53002399477076e+01 7.13412201080742e+00 1.61238742973152e+01 2.03676513228467e+01 1.07481144339666e+01 
84 -6.09905670570014e+00 2.92376930988566e-01 2.10283807615810e+00 4.54374406422068e-01 1.46651140010849e+01 6.70608830097144e+00 1.58012019237203e+01 2.06562497979552e+01 1.05481915180865e+01 
85 -6.33782189296394e+00 3.01043835651362e-01 1.79284266190197e+00 6.33487819582657e-01 1.51440572165735e+01 6.83853113898353e+00 1.59363671502013e+01 2.11751561321060e+01 1.09474657509257e+01 
86 -6.14789326390018e+00 5.99877454979905e-01 2.65399526184581e+00 7.43348299962041e-01 1.45262056043848e+01 7.07667005647585e+00 1.62785808788775e+01 2.12126142066415e+01 1.04421969486944e+01 
87 -5.94621831256715e+00 2.94299082846328e-03 2.57486956968815e+00 1.42119225116949e-01 1.46574960555804e+01 6.79325707076400e+00 1.61233105090584e+01 2.12382366017498e+01 1.10969066066838e+01 
88 -5.87299240667943e+00 2.75164917290741e-01 2.28778856216470e+00 3.47719811264222e-01 1.49398486370315e+01 6.66386387169789e+00 1.56097870832798e+01 2.13099511984394e+01 1.12023392321501e+01 
89 -5.98665653846681e+00 9.77654387390414e-03 2.59835947875318e+00 1.81036758883030e-01 1.53396952600344e+01 6.88437788128005e+00 1.61441490997465e+01 2.16303954364565e+01 1.12536839511081e+01 
90 -5.84659695410225e+00 2.11236035841085e-01 2.11869631417352e+00 2.81211692421006e-01 1.55229772950677e+01 6.59854110116850e+00 1.59578162977778e+01 2.17906392175255e+01 1.10928964157651e+01 
91 -5.98133081778788e+00 8.32157946564200e-01 2.31462727934607e+00 9.14883892277144e-01 1.48499111150671e+01 6.98416377144220e+00 1.63980907742507e+01 2.24149763934522e+01 1.11361942526384e+01 
92 -5.70616609441420e+00 1.01637620889877e-01 2.04927493142360e+00 2.07219090504273e-01 1.51421105140111e+01 6.47159972823064e+00 1.67137271695655e+01 2.18376049949006e+01 1.12191268491278e+01 
93 -6.12943262589571e+00 -1.68407304296450e-01 2.01214613597802e+00 3.21496799524733e-01 1.49790995825281e+01 6.81366056123256e+00 1.57885194064938e+01 2.20106649182092e+01 1.10504191556300e+01 
94 -5.82479005251806e+00 3.21636904652405e-01 2.56597901366625e+00 3.90678573374537e-01 1.55659354264031e+01 6.33686257396169e+00 1.60126358561526e+01 2.16628475483473e+01 1.11574088092943e+01 
95 -5.72123631856642e+00 -1.86354571956869e-01 2.79037506614443e+00 1.55746057116396e-01 1.50814998938833e+01 6.56727198725975e+00 1.59806147722448e+01 2.09151305685994e+01 1.09723891996772e+01 
96 -6.07619921755515e+00 3.75009332707265e-01 2.54998625015396e+00 5.10829939014615e-01 1.49020727972490e+01 6.47457108476070e+00 1.62817174534605e+01 2.14172661698818e+01 1.08413610709556e+01 
97 -5.88642309115662e+00 5.09632475365906e-01 2.64345098606952e+00 5.82064404465214e-01 1.50132440884831e+01 6.81389838455879e+00 1.63571534858923e+01 2.07718137057453e+01 1.11438793402219e+01 
98 -5.98876596757138e+00 2.25430222527168e-01 2.21194341203550e+00 3.37590054353880e-01 1.46029626765392e+01 6.80089595536167e+00 1.67401137843999e+01 2.10218772883453e+01 1.07149509226123e+01 
99 -6.21815943373171e+00 1.72925614682204e-01 2.54081669481242e+00 4.62778121379485e-01 1.45951658231440e+01 7.25844940458923e+00 1.72353903300430e+01 2.02446799646552e+01 1.05543050056394e+01 
100 -6.08692843418936e+00 3.48133456067914e-01 2.23830234139193e+00 4.93289921297668e-01 1.42604225600056e+01 6.84163083723744e+00 1.69887804425172e+01 2.03483695517298e+01 1.01177237624131e+01 
101 -5.73547716108709e+00 -3.76477753749782e-03 2.15064961421019e+00 1.09727489535640e-01 1.41864921536403e+01 7.02504083755363e+00 1.67079928479642e+01 2.05996775326002e+01 1.12919229430151e+01 
102 -6.16072267882257e+00 1.86641209111120e-01 2.28499925128940e+00 4.23051465153729e-01 1.42934883097085e+01 6.91396514095391e+00 1.69690473304415e+01 2.06744403983271e+01 1.11883822393263e+01 
103 -6.07667295516571e+00 2.72020319212873e-01 2.17089962529172e+00 4.24651649602156e-01 1.43875396815537e+01 6.82965706203221e+00 1.70075143556906e+01 1.94020563690054e+01 1.09836976181353e+01 
104 -6.18949247102246e+00 4.74492682661063e-01 2.13303888372524e+00 6.55170696473198e-01 1.45051493697686e+01 6.92428149247527e+00 1.64412619729963e+01 2.07888195968097e+01 1.10484449544241e+01 
105 -5.75334495106572e+00 1.87991591439112e-01 2.19564663471005e+00 2.66480608895120e-01 1.47152418370922e+01 6.99236589930179e+00 1.64215289525222e+01 2.09656661603454e+01 1.10510011050489e+01 
106 -6.15133879653743e+00 -8.15394650801142e-02 2.20860249454825e+00 3.27899864546632e-01 1.48993541584716e+01 7.10751772801567e+00 1.60216247390514e+01 2.03657670658328e+01 1.17065674030789e+01 
107 -6.27610188504722e+00 1.81100499123613e-01 2.21806800317141e+00 5.16970365008202e-01 1.43977142942646e+01 7.21256673893255e+00 1.67064753211171e+01 1.97906647260990e+01 1.11911142002017e+01 
108 -6.10705980625313e+00 2.41583338291944e-01 2.24553728486118e+00 4.20467099168824e-01 1.49776126448107e+01 7.40947355881298e+00 1.62956256315956e+01 2.04061867244378e+01 1.14762428235991e+01 
109 -5.92151730267500e+00 5.72988632978769e-01 2.17533171591945e+00 6.49440950708290e-01 1.43597929623498e+01 7.30803820061192e+00 1.63934481553405e+01 2.03030612731058e+01 1.08929466014142e+01 
110 -6.36261646702579e+00 -8.02585654452916e-02 2.10126980381660e+00 5.39055961810822e-01 1.50600634401885e+01 7.18511904138376e+00 1.64531945308715e+01 2.00613719144778e+01 1.14506644151685e+01 
111 -5.85720977246221e+00 -2.13649299619634e-01 2.55702892135509e+00 1.48446135309464e-01 1.54506746406215e+01 6.37393456885678e+00 1.61210841130537e+01 2.07851988308716e+01 1.21860208767747e+01 
112 -6.14762956815540e+00 2.90650148195917e-01 2.31677280082144e+00 4.84068347530160e-01 1.51399795309358e+01 7.11503631318408e+00 1.66920480301529e+01 2.00999615893988e+01 1.13315121285518e+01 
113 -5.82538921043408e+00 1.08229664292027e-01 1.95956987546836e+00 1.77278014470477e-01 1.46124437491585e+01 6.86076399658805e+00 1.66354802865742e+01 1.98161367185487e+01 1.07888729338444e+01 
114 -6.07933454602540e+00 3.36254690571958e-01 2.26586288002075e+00 4.79191512142686e-01 1.45015954819367e+01 7.32038910916633e+00 1.70066879142546e+01 1.94742693211860e+01 1.09140498035428e+01 
115 -6.18284934793027e+00 3.84389837439002e-01 1.96656925708395e+00 5.78449035619563e-01 1.44062068062847e+01 7.39108888605471e+00 1.74822247368829e+01 2.05411753297727e+01 1.08817765387523e+01 
116 -6.20807499828045e+00 5.20948337910534e-02 2.22147400009321e+00 4.03032621882121e-01 1.45536140619091e+01 6.94471643948066e+00 1.74309532625541e+01 2.10946569323743e+01 1.13999353335996e+01 
117 -6.25572743161074e+00 2.93758262915413e-01 2.74861804240175e+00 5.64171956635528e-01 1.45566482639270e+01 7.33130168260455e+00 1.73573763201830e+01 2.06159761955606e+01 1.13382327857361e+01 
118 -6.47424900428830e+00 4.24162751081177e-01 2.12415193310201e+00 8.16390004257941e-01 1.42380088867244e+01 7.71224992508467e+00 1.74682394528183e+01 2.12375786514590e+01 1.13447388053026e+01 
119 -6.31913134527941e+00 6.73554401490700e-01 2.20586318613309e+00 8.92704501249170e-01 1.41497269083708e+01 7.31660875865296e+00 1.71564903961924e+01 2.09302922575803e+01 1.08133208777201e+01 
120 -6.04040547725504e+00 1.64492397599971e-01 2.35891921241604e+00 3.18604053307412e-01 1.43330823845975e+01 7.56169296535257e+00 1.72120817839661e+01 2.13043178699461e+01 1.12907535197019e+01 
121 -6.10773273246418e+00 1.75317550634323e-01 1.87927406104690e+00 3.74697436007739e-01 1.41866527124538e+01 7.53051297511790e+00 1.71514872268618e+01 2.17707761698398e+01 1.09875190572121e+01 
122 -6.30926591430668e+00 4.30349568544579e-02 2.17479480976567e+00 4.98354454223205e-01 1.44245294195714e+01 7.88403261758418e+00 1.75185646035050e+01 2.11746049076866e+01 1.07531428261809e+01 
123 -6.06927401576249e+00 -1.26486662941941e-01 2.14909082219652e+00 2.52225849130368e-01 1.43008079999491e+01 7.32454019330733e+00 1.68905648513081e+01 2.17845284518330e+01 1.11851555109200e+01 
124 -6.27706117683018e+00 -9.66505717456543e-02 2.83821273539485e+00 4.54223866360876e-01 1.44759261982232e+01 7.74901660510117e+00 1.74884008334431e+01 2.13825134219585e+01 1.13406240984864e+01 
125 -6.07313781792181e+00 3.95790387120085e-01 2.85495704663285e+00 5.27539514979977e-01 1.43183269547379e+01 7.36476717665888e+00 1.73589752087596e+01 2.25357762569691e+01 1.14302670880898e+01 
126 -6.18092622514724e+00 -1.14858863056240e-02 2.60525663412110e+00 3.61855376141632e-01 1.45696364261458e+01 7.60371198812727e+00 1.77584472380128e+01 2.11583359603779e+01 1.12695025003399e+01 
127 -6.12543672809000e+00 4.98987867734204e-02 2.89996654268554e+00 3.24353565301371e-01 1.39957132650024e+01 7.31884431273979e+00 1.88140729595594e+01 2.12020152797803e+01 1.11164197655615e+01 
128 -6.06160393423002e+00 6.20292686835785e-01 1.42724768436099e+00 7.29238489169957e-01 1.40979274571482e+01 7.64587789112365e+00 1.86700797568766e+01 2.08386129131813e+01 1.07028558542439e+01 
129 -6.29026168318961e+00 3.42964823682808e-01 1.30136337422671e+00 6.22454073551343e-01 1.44685084627283e+01 7.48178082138552e+00 1.83757171324558e+01 2.19526396754440e+01 1.13097390158674e+01 
130 -6.50084484858744e+00 5.75151081330091e-01 1.50801738962484e+00 9.34632659859327e-01 1.36485394202968e+01 8.26635145416158e+00 1.84358665422711e+01 2.28983418823720e+01 1.10754673968351e+01 
131 -6.51916262071822e+00 7.80523194976257e-01 1.59645564648486e+00 1.09793335885840e+00 1.37653601793873e+01 7.67705881970452e+00 1.77257518979111e+01 2.25371417432994e+01 1.03792422842666e+01 
132 -6.76926393198689e+00 9.20864241380766e-01 7.86985141263536e-01 1.36895753743135e+00 1.40652865401060e+01 8.03896082954824e+00 1.78492949960663e+01 2.22568704156763e+01 1.03054829646956e+01 
133 -6.91240315297267e+00 8.51697523907658e-01 1.16463893662973e+00 1.42586178365955e+00 1.48044115931387e+01 7.77740586016773e+00 1.74365912060892e+01 2.21492247843201e+01 1.03861954790299e+01 
134 -6.44140097550035e+00 5.92217285294943e-01 1.69629540521661e+00 9.04899941839604e-01 1.49587179730212e+01 7.79521325199175e+00 1.79371189472065e+01 2.25089979305809e+01 1.07394277443176e+01 
