Frame         Time          Elec          VdW           Nonbond       Total         
259           2590          -11.3828      -0.2555       -11.6383      -11.6383      
260           2600          -12.7543      -0.3163       -13.0706      -13.0706      
261           2610          -11.0946      -0.3887       -11.4833      -11.4833      
262           2620          +1.8969       -0.4523       +1.4446       +1.4446       
263           2630          -3.9949       -0.5195       -4.5144       -4.5144       
264           2640          -7.0963       -0.3405       -7.4368       -7.4368       
265           2650          +2.4501       -0.2866       +2.1635       +2.1635       
266           2660          +1.8181       -0.3589       +1.4592       +1.4592       
267           2670          -3.7623       -0.2902       -4.0525       -4.0525       
268           2680          +2.5391       -0.2427       +2.2964       +2.2964       
269           2690          +0.7713       -0.5166       +0.2547       +0.2547       
270           2700          -5.2513       -0.2438       -5.4951       -5.4951       
271           2710          -12.8484      -0.2217       -13.0701      -13.0701      
272           2720          +2.2594       -0.4101       +1.8493       +1.8493       
273           2730          -7.1208       -0.3205       -7.4413       -7.4413       
274           2740          -0.2196       -0.32         -0.5396       -0.5396       
275           2750          +2.1889       -0.4121       +1.7768       +1.7768       
276           2760          -1.1305       -0.2642       -1.3947       -1.3947       
277           2770          +9.7103       -0.3139       +9.3964       +9.3964       
278           2780          -0.8568       -0.3378       -1.1946       -1.1946       
279           2790          +12.0878      -0.4174       +11.6704      +11.6704      
280           2800          +6.6477       -0.3196       +6.3281       +6.3281       
281           2810          -7.2905       -0.3509       -7.6414       -7.6414       
282           2820          +10.7776      -0.3495       +10.4281      +10.4281      
283           2830          +7.0179       -0.2985       +6.7194       +6.7194       
284           2840          -6.464        -0.2434       -6.7074       -6.7074       
285           2850          +1.4361       -0.2267       +1.2094       +1.2094       
286           2860          +0.2984       -0.2292       +0.0692       +0.0692       
287           2870          +1.6241       -0.212        +1.4121       +1.4121       
288           2880          +0.5698       -0.2025       +0.3673       +0.3673       
289           2890          -5.6437       -0.3          -5.9437       -5.9437       
290           2900          -2.4498       -0.1261       -2.5759       -2.5759       
291           2910          -3.3514       -0.1734       -3.5248       -3.5248       
292           2920          +6.1955       -0.3858       +5.8097       +5.8097       
293           2930          +3.2952       -0.174        +3.1212       +3.1212       
294           2940          -0.5967       -0.2877       -0.8844       -0.8844       
295           2950          +3.0578       -0.1261       +2.9317       +2.9317       
296           2960          +9.5014       -0.2091       +9.2923       +9.2923       
297           2970          +1.6371       -0.1843       +1.4528       +1.4528       
298           2980          +7.2981       -0.2576       +7.0405       +7.0405       
299           2990          +9.1408       -0.1682       +8.9726       +8.9726       
300           3000          +3.1531       -0.1495       +3.0036       +3.0036       
301           3010          +3.1439       -0.1798       +2.9641       +2.9641       
302           3020          -0.1209       -0.2556       -0.3765       -0.3765       
303           3030          -8.5399       -0.2092       -8.7491       -8.7491       
304           3040          +6.1676       -0.235        +5.9326       +5.9326       
305           3050          -4.0132       -0.3581       -4.3713       -4.3713       
306           3060          +3.1216       -0.5476       +2.574        +2.574        
307           3070          -5.7445       -0.8281       -6.5726       -6.5726       
308           3080          -7.6039       -0.5367       -8.1406       -8.1406       
309           3090          -6.0367       -0.8323       -6.869        -6.869        
310           3100          -10.7264      -0.4111       -11.1375      -11.1375      
311           3110          +4.0623       -0.4806       +3.5817       +3.5817       
312           3120          -4.7737       -0.4889       -5.2626       -5.2626       
313           3130          +3.4331       -0.3371       +3.096        +3.096        
314           3140          -16.8956      -0.64         -17.5356      -17.5356      
315           3150          -5.308        -0.3823       -5.6903       -5.6903       
316           3160          -4.0352       -0.313        -4.3482       -4.3482       
317           3170          +0.2032       -0.3522       -0.149        -0.149        
318           3180          +6.2825       -0.4543       +5.8282       +5.8282       
319           3190          -10.6722      -0.3057       -10.9779      -10.9779      
320           3200          -5.3538       -0.2807       -5.6345       -5.6345       
321           3210          -8.0573       -0.4085       -8.4658       -8.4658       
322           3220          +5.0819       -0.5348       +4.5471       +4.5471       
323           3230          +0.6294       -0.3878       +0.2416       +0.2416       
324           3240          -3.6299       -0.6808       -4.3107       -4.3107       
325           3250          -14.82        -0.4434       -15.2634      -15.2634      
326           3260          -10.5869      -0.456        -11.0429      -11.0429      
327           3270          +2.6712       -0.4432       +2.228        +2.228        
